EmployeeID,JoinDate,Department,Location,Age,Gender,Education,ExperienceYears,IsRemote,HasMentorAssigned,HasManagerMeetingScheduled,HRIntroCompleted,DeviceDeliveredOnTime,LoggedInFirstWeek,AttendedWelcomeSession,TotalDaysActive,Churned
EMP1545,08-04-2024,Marketing,UK,42,Female,Bachelors,13,0,0,1,0,1,1,1,507,0
EMP1546,05-02-2024,HR,US,24,Female,Masters,13,0,1,1,0,1,0,1,570,1
EMP1547,05-04-2024,Finance,India,34,Male,Bachelors,11,1,0,1,1,1,1,1,510,0
EMP1548,31-05-2024,Marketing,US,29,Female,Bachelors,0,1,1,0,1,1,1,0,454,0
EMP1549,30-05-2024,Finance,Canada,44,Male,Bachelors,0,1,1,1,0,1,0,1,455,1
EMP1550,08-07-2024,Sales,UK,37,Female,PhD,11,1,1,1,1,0,1,1,416,0
EMP1551,11-08-2024,Product,Singapore,34,Female,Bachelors,3,0,1,1,1,0,1,1,382,0
EMP1552,06-02-2024,Marketing,UK,24,Male,Masters,4,0,1,0,0,1,1,1,569,1
EMP1553,24-09-2024,Sales,Canada,37,Female,Bachelors,14,0,1,0,0,1,1,1,338,1
EMP1554,01-07-2024,Marketing,UK,30,Male,Masters,3,0,0,0,1,1,1,1,423,0
EMP1555,13-01-2024,Marketing,Singapore,49,Male,Masters,6,0,1,1,1,1,1,1,593,0
EMP1556,05-10-2024,Sales,Germany,35,Male,Bachelors,2,0,0,1,0,1,0,1,327,1
EMP1557,04-08-2024,HR,US,34,Female,Bachelors,6,0,1,1,1,0,1,1,389,0
EMP1558,20-12-2024,Engineering,Singapore,42,Female,Bachelors,12,0,1,1,0,0,1,0,251,1
EMP1559,26-12-2024,Finance,India,46,Female,Bachelors,7,0,1,1,1,1,1,1,245,0
EMP1560,12-10-2024,Marketing,Canada,28,Female,Bachelors,5,0,1,1,1,1,1,0,320,0
EMP1561,29-09-2024,Finance,Germany,36,Male,Bachelors,5,0,1,1,1,1,1,1,333,0
EMP1562,02-03-2024,Product,India,28,Female,Bachelors,7,1,1,1,1,1,1,1,544,0
EMP1563,24-03-2024,Sales,India,27,Female,Bachelors,7,1,1,1,1,1,1,0,522,0
EMP1564,04-08-2024,Finance,Canada,23,Female,Bachelors,6,0,0,1,0,0,1,0,389,1
EMP1565,07-12-2024,Sales,Germany,30,Male,Bachelors,5,0,1,1,0,1,1,1,264,0
EMP1566,05-07-2024,Finance,India,43,Male,Bachelors,5,0,1,1,1,1,1,1,419,0
EMP1567,19-01-2024,Engineering,India,45,Male,PhD,9,0,1,1,1,1,1,1,587,0
EMP1568,25-06-2024,Engineering,Germany,38,Male,Bachelors,10,0,0,0,1,1,1,1,429,0
EMP1569,09-04-2024,Engineering,UK,26,Female,Masters,12,0,1,1,1,1,1,1,506,0
EMP1570,20-08-2024,Engineering,India,33,Male,Bachelors,12,1,0,0,1,1,1,1,373,0
EMP1571,16-03-2024,Engineering,US,22,Male,Bachelors,5,0,0,0,1,0,1,1,530,1
EMP1572,21-09-2024,Engineering,Germany,31,Male,Bachelors,7,0,0,1,1,0,1,1,341,0
EMP1573,10-10-2024,Sales,India,32,Male,Bachelors,0,0,1,1,1,1,1,0,322,0
EMP1574,24-07-2024,Marketing,Canada,37,Female,Masters,4,0,1,1,1,1,1,0,400,0
EMP1575,10-08-2024,Finance,Singapore,35,Female,Masters,2,0,1,1,1,1,0,1,383,0
EMP1576,21-02-2024,Engineering,US,29,Female,Bachelors,11,1,0,0,1,1,1,1,554,0
EMP1577,04-12-2024,Sales,Singapore,45,Male,PhD,7,0,1,0,1,1,1,1,267,0
EMP1578,23-05-2024,Sales,Singapore,38,Male,Bachelors,10,0,1,1,1,1,0,0,462,0
EMP1579,09-03-2024,Sales,India,46,Female,PhD,5,0,1,1,1,1,1,1,537,0
EMP1580,08-04-2024,Marketing,US,39,Female,PhD,13,0,1,0,1,0,1,1,507,0
EMP1581,25-01-2024,Finance,US,33,Female,Bachelors,1,0,1,1,0,1,1,1,581,0
EMP1582,22-02-2024,Marketing,UK,46,Male,Bachelors,14,0,1,1,1,1,1,1,553,0
EMP1583,30-05-2024,HR,Singapore,38,Female,Bachelors,12,0,1,1,0,0,1,1,455,1
EMP1584,23-05-2024,Sales,US,49,Male,Masters,6,0,1,1,1,1,1,1,462,0
EMP1585,26-02-2024,HR,UK,47,Male,Bachelors,6,1,1,1,1,1,1,1,549,0
EMP1586,08-02-2024,Product,Germany,35,Female,PhD,12,0,1,1,1,1,1,1,567,0
EMP1587,18-04-2024,Engineering,UK,37,Female,Masters,4,0,1,1,1,1,1,1,497,0
EMP1588,29-06-2024,Engineering,Canada,35,Female,Bachelors,7,0,1,0,0,1,1,1,425,1
EMP1589,11-02-2024,Marketing,India,30,Male,Bachelors,13,0,1,1,1,1,0,0,564,0
EMP1590,04-07-2024,Finance,Germany,25,Male,Masters,4,0,0,1,1,1,1,1,420,0
EMP1591,10-08-2024,HR,Germany,46,Female,Bachelors,0,0,1,0,1,0,1,1,383,0
EMP1592,01-05-2024,Finance,Canada,44,Female,Masters,8,0,0,0,0,1,1,0,484,1
EMP1593,12-05-2024,Marketing,UK,32,Female,Bachelors,3,0,0,1,1,1,0,0,473,1
EMP1594,11-06-2024,Engineering,India,27,Male,Bachelors,12,0,0,1,1,1,1,1,443,0
EMP1595,02-08-2024,Finance,UK,36,Male,Bachelors,1,0,1,1,1,1,1,1,391,0
EMP1596,08-08-2024,Finance,US,26,Female,Masters,3,0,1,0,1,1,1,0,385,0
EMP1597,22-08-2024,Engineering,UK,32,Female,Bachelors,13,1,1,1,1,1,1,0,371,0
EMP1598,26-11-2024,HR,Germany,46,Male,Masters,12,1,1,1,1,1,1,1,275,0
EMP1599,25-05-2024,Engineering,India,39,Male,Bachelors,8,0,1,0,0,0,1,1,460,1
EMP1600,26-08-2024,Finance,UK,34,Female,Masters,1,0,1,1,1,1,1,1,367,0
EMP1601,16-03-2024,HR,India,32,Male,Bachelors,3,1,1,0,1,0,1,1,530,0
EMP1602,09-01-2024,HR,India,35,Female,Bachelors,1,0,1,0,1,0,1,1,597,0
EMP1603,14-03-2024,Engineering,US,49,Female,Masters,4,0,0,1,1,1,1,0,532,0
EMP1604,09-09-2024,Finance,US,39,Male,Bachelors,2,1,1,1,0,1,1,1,353,0
EMP1605,17-08-2024,Marketing,Germany,48,Male,Bachelors,9,0,1,0,1,1,1,1,376,0
EMP1606,07-01-2024,Finance,Canada,49,Male,Bachelors,1,1,1,1,0,1,1,0,599,1
EMP1607,22-06-2024,Sales,India,46,Female,Masters,13,1,1,1,1,1,1,1,432,0
EMP1608,20-05-2024,Product,Canada,49,Female,Masters,8,0,1,1,1,1,1,1,465,0
EMP1609,16-06-2024,Marketing,Germany,40,Female,Bachelors,4,1,1,1,1,1,1,1,438,0
EMP1610,18-06-2024,HR,India,45,Female,Bachelors,9,0,1,1,1,1,1,1,436,0
EMP1611,09-10-2024,Marketing,India,48,Male,Masters,4,0,1,0,1,1,1,1,323,0
EMP1612,01-05-2024,HR,Singapore,36,Female,Bachelors,0,1,0,1,1,1,0,1,484,0
EMP1613,12-07-2024,HR,Canada,30,Male,Masters,5,0,1,0,1,1,1,1,412,0
EMP1614,05-01-2024,Marketing,UK,29,Female,Bachelors,12,1,1,1,1,1,1,1,601,0
EMP1615,29-01-2024,HR,US,41,Male,PhD,6,1,1,1,0,1,1,1,577,0
EMP1616,13-06-2024,HR,UK,49,Male,Masters,0,1,1,1,0,1,1,1,441,0
EMP1617,04-12-2024,Sales,Canada,22,Male,Masters,8,1,0,0,1,0,1,1,267,1
EMP1618,15-05-2024,Finance,US,25,Male,Masters,7,0,0,1,0,1,0,0,470,1
EMP1619,30-12-2024,Finance,UK,35,Female,Bachelors,11,0,1,1,1,0,1,0,241,0
EMP1620,16-11-2024,Product,Singapore,46,Male,Bachelors,13,1,1,1,1,1,1,1,285,0
EMP1621,07-12-2024,Product,US,23,Male,Bachelors,13,0,1,1,1,0,0,1,264,1
EMP1622,24-05-2024,Sales,India,37,Female,Masters,7,0,0,1,1,1,0,1,461,0
EMP1623,22-11-2024,Product,UK,24,Male,Masters,6,0,1,1,1,1,1,1,279,0
EMP1624,04-08-2024,Marketing,US,47,Female,Masters,4,1,0,1,0,0,0,1,389,1
EMP1625,27-10-2024,Engineering,Singapore,29,Female,Bachelors,2,1,1,1,1,1,1,1,305,0
EMP1626,11-05-2024,Engineering,US,27,Male,Bachelors,14,0,1,1,1,1,1,1,474,0
EMP1627,18-10-2024,Engineering,US,37,Female,Bachelors,11,0,1,1,1,1,1,0,314,0
EMP1628,10-03-2024,Sales,Singapore,45,Female,Masters,13,0,1,1,1,1,0,1,536,0
EMP1629,08-09-2024,Sales,UK,37,Female,Bachelors,8,0,0,1,1,0,1,1,354,0
EMP1630,01-10-2024,HR,Germany,28,Female,Bachelors,13,0,1,1,1,1,0,0,331,0
EMP1631,29-12-2024,Engineering,UK,34,Male,Masters,6,0,1,1,1,1,1,1,242,0
EMP1632,30-06-2024,Marketing,Canada,34,Female,Bachelors,10,0,0,1,1,1,1,1,424,0
EMP1633,15-06-2024,Product,Singapore,26,Female,Bachelors,9,0,0,1,1,1,1,0,439,0
EMP1634,31-03-2024,Marketing,UK,46,Male,Bachelors,9,0,1,1,1,0,1,1,515,0
EMP1635,20-07-2024,Product,US,41,Male,Masters,7,0,0,1,1,1,1,1,404,0
EMP1636,11-12-2024,Engineering,Singapore,43,Male,Bachelors,13,1,0,1,1,1,1,0,260,0
EMP1637,19-01-2024,Engineering,India,39,Male,Masters,5,0,1,1,0,0,1,0,587,1
EMP1638,08-02-2024,Engineering,UK,36,Male,Bachelors,11,0,1,0,1,0,1,0,567,1
EMP1639,05-05-2024,Sales,Singapore,39,Female,Masters,13,0,1,1,1,1,1,1,480,0
EMP1640,21-06-2024,Product,UK,23,Male,Bachelors,10,0,1,1,1,1,1,1,433,0
EMP1641,20-05-2024,Sales,Singapore,31,Female,Bachelors,13,0,0,1,1,1,1,1,465,0
EMP1642,29-08-2024,Sales,US,44,Female,Masters,4,0,1,0,1,1,0,1,364,0
EMP1643,07-08-2024,Finance,India,34,Male,Masters,14,0,0,1,0,1,0,1,386,1
EMP1644,05-05-2024,Marketing,India,39,Male,Bachelors,7,0,1,1,1,1,1,1,480,0
EMP1645,27-02-2024,Marketing,Canada,36,Female,Masters,2,1,0,0,1,1,1,1,548,0
EMP1646,27-05-2024,HR,Singapore,33,Female,Bachelors,11,0,1,0,1,1,0,1,458,0
EMP1647,12-11-2024,Sales,UK,36,Male,Masters,12,0,1,1,1,1,1,1,289,0
EMP1648,26-12-2024,Product,India,34,Female,Masters,12,1,0,1,0,1,1,1,245,0
EMP1649,01-01-2024,Finance,India,39,Male,Bachelors,6,0,1,0,1,0,0,1,605,1
EMP1650,13-12-2024,Finance,Germany,36,Male,Masters,1,1,0,1,1,1,0,1,258,0
EMP1651,08-07-2024,Marketing,Germany,46,Male,Bachelors,2,1,1,1,1,1,1,1,416,0
EMP1652,09-07-2024,Sales,India,44,Male,Bachelors,14,0,1,1,1,1,1,1,415,0
EMP1653,07-11-2024,HR,Singapore,32,Female,PhD,12,1,0,1,1,1,1,1,294,0
EMP1654,26-04-2024,Sales,Canada,40,Female,Masters,11,1,1,1,1,1,1,1,489,0
EMP1655,13-05-2024,Engineering,India,24,Female,Bachelors,14,1,0,1,1,1,1,1,472,0
EMP1656,27-02-2024,Sales,US,28,Male,Bachelors,1,0,1,1,1,1,1,0,548,0
EMP1657,13-02-2024,Engineering,UK,42,Female,Bachelors,4,0,1,1,0,1,1,1,562,0
EMP1658,21-06-2024,Engineering,Canada,47,Male,PhD,6,1,1,1,1,1,1,0,433,0
EMP1659,08-06-2024,HR,US,35,Female,Bachelors,10,0,1,1,1,1,1,1,446,0
EMP1660,21-06-2024,Product,Canada,35,Male,Bachelors,9,0,0,1,1,1,1,1,433,0
EMP1661,12-11-2024,Marketing,US,43,Female,Bachelors,10,0,1,0,1,1,1,1,289,0
EMP1662,29-10-2024,Sales,UK,34,Female,Bachelors,10,0,1,0,1,1,1,1,303,0
EMP1663,28-05-2024,Engineering,UK,33,Male,Bachelors,10,0,0,1,1,1,1,1,457,0
EMP1664,20-03-2024,Sales,Germany,45,Male,Bachelors,14,1,1,1,1,1,1,0,526,0
EMP1665,31-07-2024,Product,Singapore,30,Male,Bachelors,9,1,1,1,1,1,1,1,393,0
EMP1666,21-07-2024,Marketing,US,22,Female,Bachelors,14,0,1,0,1,1,1,1,403,0
EMP1667,08-09-2024,Product,Germany,40,Female,Masters,14,1,0,0,1,1,1,0,354,1
EMP1668,16-08-2024,Marketing,US,32,Female,Bachelors,14,1,0,1,1,0,1,1,377,0
EMP1669,12-06-2024,Finance,Germany,44,Female,Masters,12,0,1,1,0,1,1,1,442,0
EMP1670,14-08-2024,Marketing,UK,43,Male,Masters,13,0,1,1,1,1,0,1,379,0
EMP1671,26-05-2024,HR,Canada,44,Male,Masters,0,1,1,0,1,1,1,1,459,0
EMP1672,20-01-2024,Product,Germany,45,Male,Masters,12,0,0,1,1,1,1,1,586,0
EMP1673,16-02-2024,Engineering,US,43,Male,Bachelors,9,1,1,1,1,1,1,1,559,0
EMP1674,20-08-2024,Finance,US,40,Male,Bachelors,8,1,1,1,1,1,0,1,373,0
EMP1675,31-10-2024,HR,Singapore,39,Male,Bachelors,0,0,0,1,1,1,1,1,301,0
EMP1676,14-01-2024,Sales,UK,33,Male,Bachelors,0,0,0,1,1,0,0,1,592,1
EMP1677,22-05-2024,Product,US,44,Male,Masters,13,0,1,1,0,1,1,1,463,0
EMP1678,01-01-2024,Engineering,India,49,Female,Masters,14,0,1,1,1,1,0,1,605,0
EMP1679,23-02-2024,Marketing,Canada,49,Male,Masters,11,0,1,1,1,1,1,1,552,0
EMP1680,15-09-2024,Engineering,Germany,49,Female,Bachelors,9,1,1,0,1,1,1,1,347,0
EMP1681,23-05-2024,Sales,Singapore,48,Male,Masters,7,0,1,0,1,1,1,1,462,0
EMP1682,12-01-2024,Finance,Canada,22,Female,Bachelors,5,1,0,1,1,0,1,1,594,0
EMP1683,25-11-2024,Finance,UK,40,Female,Bachelors,5,0,1,0,1,1,1,1,276,0
EMP1684,11-08-2024,Product,Singapore,49,Male,Bachelors,11,1,1,0,1,0,1,1,382,0
EMP1685,28-09-2024,Finance,Germany,48,Male,Masters,8,0,1,1,1,1,1,1,334,0
EMP1686,23-12-2024,Product,Germany,41,Female,Bachelors,14,1,0,1,1,0,1,1,248,0
EMP1687,04-06-2024,Product,India,38,Male,Masters,3,1,1,1,1,1,1,1,450,0
EMP1688,08-01-2024,Product,UK,26,Female,Masters,7,0,1,1,1,1,0,1,598,0
EMP1689,01-05-2024,Marketing,Singapore,47,Male,Masters,3,1,1,1,1,1,0,1,484,0
EMP1690,13-12-2024,HR,Singapore,24,Female,Bachelors,13,0,1,1,1,1,1,1,258,0
EMP1691,12-06-2024,Product,US,23,Female,Masters,1,0,1,1,0,0,1,1,442,1
EMP1692,30-03-2024,Product,India,24,Female,Masters,10,0,1,0,1,1,1,0,516,0
EMP1693,15-05-2024,HR,India,29,Female,Bachelors,14,1,1,0,1,0,1,1,470,0
EMP1694,04-07-2024,Engineering,Singapore,37,Male,Bachelors,7,0,1,1,1,1,1,1,420,0
EMP1695,11-11-2024,Product,Singapore,27,Male,Bachelors,11,0,0,0,1,1,1,1,290,0
EMP1696,26-06-2024,Marketing,Canada,34,Male,Bachelors,6,1,1,0,1,1,1,1,428,0
EMP1697,28-01-2024,Finance,Canada,44,Female,Bachelors,3,1,1,0,0,0,1,1,578,1
EMP1698,07-08-2024,Finance,Canada,49,Male,PhD,8,0,1,1,1,1,1,1,386,0
EMP1699,22-12-2024,Sales,India,43,Male,Bachelors,14,0,1,1,1,0,1,1,249,0
EMP1700,10-02-2024,Sales,US,43,Female,Bachelors,8,0,1,1,1,1,1,0,565,0
EMP1701,15-08-2024,Finance,Germany,37,Female,PhD,7,1,0,0,1,1,0,1,378,1
EMP1702,10-07-2024,Finance,Canada,49,Male,Bachelors,13,1,1,1,1,1,1,1,414,0
EMP1703,24-05-2024,Marketing,US,37,Female,Masters,0,0,1,0,1,1,1,1,461,0
EMP1704,19-07-2024,HR,UK,24,Male,Bachelors,6,0,0,1,0,1,1,1,405,0
EMP1705,30-07-2024,Sales,Canada,49,Female,Bachelors,4,0,1,1,0,1,1,0,394,1
EMP1706,07-08-2024,HR,Germany,34,Female,Bachelors,6,1,1,1,1,0,1,1,386,0
EMP1707,27-08-2024,Marketing,UK,35,Male,Bachelors,11,0,1,1,1,1,1,0,366,0
EMP1708,15-02-2024,Finance,UK,29,Female,Bachelors,8,0,1,1,0,1,1,1,560,0
EMP1709,04-02-2024,Product,Germany,33,Female,Masters,1,0,1,1,1,1,1,1,571,0
EMP1710,09-09-2024,HR,Canada,44,Male,Bachelors,12,0,1,1,1,1,1,1,353,0
EMP1711,22-03-2024,Finance,India,44,Female,Masters,13,0,0,1,1,1,1,1,524,0
EMP1712,12-09-2024,Finance,Germany,43,Female,Bachelors,10,0,1,1,1,1,1,1,350,0
EMP1713,15-07-2024,Engineering,Germany,42,Female,Bachelors,3,1,1,1,1,1,1,0,409,0
EMP1714,29-10-2024,HR,Germany,47,Female,Masters,3,0,1,1,1,0,1,1,303,0
EMP1715,10-01-2024,Product,UK,29,Female,Bachelors,1,0,1,1,1,1,0,1,596,0
EMP1716,07-11-2024,HR,US,42,Female,Masters,2,1,1,0,1,1,1,0,294,0
EMP1717,12-10-2024,Finance,India,46,Female,PhD,10,0,0,1,1,1,1,1,320,0
EMP1718,29-08-2024,Product,Canada,30,Male,Masters,13,0,1,1,0,1,1,1,364,0
EMP1719,07-09-2024,Marketing,Canada,22,Male,Bachelors,13,0,1,1,1,1,1,1,355,0
EMP1720,30-12-2024,Engineering,US,27,Male,Bachelors,12,1,1,0,0,1,1,1,241,1
EMP1721,05-01-2024,Finance,Germany,44,Male,Masters,7,0,1,1,1,1,1,1,601,0
EMP1722,28-04-2024,Sales,India,40,Male,Masters,11,1,1,1,1,1,1,0,487,0
EMP1723,15-10-2024,Sales,Canada,44,Male,Bachelors,8,0,1,1,0,1,1,1,317,0
EMP1724,05-03-2024,Engineering,Singapore,32,Male,Bachelors,5,0,0,1,1,1,1,1,541,0
EMP1725,25-05-2024,Marketing,Canada,32,Male,Bachelors,9,1,1,1,1,1,1,1,460,0
EMP1726,11-08-2024,Finance,Germany,44,Male,Bachelors,1,1,0,1,1,1,0,0,382,1
EMP1727,26-08-2024,HR,Singapore,34,Female,Bachelors,1,0,0,0,1,1,1,0,367,1
EMP1728,25-06-2024,Engineering,US,32,Male,Bachelors,6,1,1,1,1,1,1,1,429,0
EMP1729,23-09-2024,Marketing,India,39,Female,Masters,7,0,1,1,1,0,1,1,339,0
EMP1730,06-12-2024,HR,US,44,Female,Masters,7,0,1,1,1,1,1,1,265,0
EMP1731,08-10-2024,Sales,US,36,Female,Masters,13,0,0,1,0,1,1,0,324,1
EMP1732,03-03-2024,Sales,India,22,Male,Bachelors,5,0,0,1,1,1,1,1,543,0
EMP1733,04-08-2024,HR,India,42,Male,Bachelors,9,0,0,1,1,1,1,1,389,0
EMP1734,07-12-2024,Engineering,Canada,46,Female,PhD,7,0,0,1,1,1,1,1,264,0
EMP1735,10-11-2024,Sales,Canada,28,Male,PhD,13,0,0,1,0,1,1,1,291,0
EMP1736,09-10-2024,Finance,India,44,Female,Masters,14,0,1,1,1,1,0,1,323,0
EMP1737,25-06-2024,Product,Singapore,48,Male,Masters,0,1,1,1,1,1,1,1,429,0
EMP1738,07-04-2024,HR,UK,34,Male,Bachelors,8,1,1,1,1,1,1,1,508,0
EMP1739,14-04-2024,HR,Canada,33,Female,Masters,12,1,1,0,1,1,1,1,501,0
EMP1740,08-04-2024,Sales,UK,39,Female,Bachelors,11,0,0,1,1,0,1,0,507,1
EMP1741,06-11-2024,Engineering,Singapore,45,Female,Bachelors,0,0,1,1,0,1,1,1,295,0
EMP1742,06-01-2024,Finance,India,40,Male,Masters,12,1,1,0,0,1,1,1,600,1
EMP1743,15-07-2024,Engineering,Singapore,36,Male,Bachelors,2,1,1,1,1,1,1,1,409,0
EMP1744,16-12-2024,Marketing,Canada,29,Male,Bachelors,11,0,1,1,1,1,0,1,255,0
EMP1745,12-05-2024,Marketing,US,40,Female,Bachelors,8,1,1,1,1,1,1,1,473,0
EMP1746,23-12-2024,Product,India,31,Female,Bachelors,14,1,0,1,1,0,0,1,248,1
EMP1747,15-09-2024,Sales,Germany,28,Female,Masters,10,1,1,1,1,0,1,0,347,1
EMP1748,23-01-2024,Sales,UK,39,Male,Bachelors,4,0,0,1,1,1,0,1,583,0
EMP1749,22-02-2024,Sales,Singapore,37,Female,Bachelors,8,0,0,1,0,1,0,0,553,1
EMP1750,13-06-2024,Product,India,41,Male,Bachelors,8,0,0,1,0,1,0,0,441,1
EMP1751,20-07-2024,Marketing,Singapore,48,Male,Bachelors,5,0,1,1,1,1,1,1,404,0
EMP1752,23-03-2024,Engineering,India,27,Female,Bachelors,10,0,1,1,1,1,1,1,523,0
EMP1753,24-05-2024,Product,Canada,48,Female,Masters,0,0,0,1,1,0,0,0,461,1
EMP1754,25-03-2024,Product,Canada,30,Female,Bachelors,9,1,1,0,1,1,1,1,521,0
EMP1755,18-03-2024,Engineering,Canada,42,Female,Masters,6,0,1,0,1,1,1,1,528,0
EMP1756,31-12-2024,Sales,Singapore,34,Male,PhD,13,0,1,1,1,1,1,1,240,0
EMP1757,01-01-2024,Finance,Germany,46,Male,Masters,5,0,1,1,1,1,1,0,605,0
EMP1758,20-02-2024,Engineering,Canada,42,Male,Bachelors,8,0,1,1,1,1,0,1,555,0
EMP1759,21-06-2024,Marketing,India,47,Female,Bachelors,6,1,1,1,1,0,1,1,433,0
EMP1760,23-07-2024,HR,Canada,29,Male,Masters,13,0,1,0,0,1,1,1,401,1
EMP1761,16-09-2024,HR,US,37,Female,Bachelors,11,1,1,0,1,1,0,1,346,0
EMP1762,14-10-2024,Product,Canada,34,Female,Masters,10,0,1,1,1,1,1,1,318,0
EMP1763,03-02-2024,HR,Singapore,34,Female,Masters,11,0,0,1,0,1,1,1,572,1
EMP1764,13-12-2024,Finance,Germany,38,Male,Masters,12,1,1,1,1,1,1,0,258,0
EMP1765,04-04-2024,Sales,US,44,Female,Masters,3,0,0,1,1,1,0,0,511,1
EMP1766,12-03-2024,Marketing,Singapore,41,Female,Bachelors,6,0,1,0,1,0,1,1,534,0
EMP1767,08-02-2024,Finance,Singapore,26,Male,Bachelors,1,0,0,1,1,0,1,0,567,1
EMP1768,02-06-2024,Marketing,Singapore,43,Male,PhD,5,0,1,1,1,1,1,1,452,0
EMP1769,06-09-2024,Marketing,India,42,Male,Bachelors,14,0,1,1,1,1,1,1,356,0
EMP1770,10-06-2024,Sales,Singapore,49,Female,Bachelors,5,1,1,1,0,1,0,1,444,1
EMP1771,27-04-2024,Product,India,38,Male,Masters,1,0,1,1,0,0,1,1,488,1
EMP1772,15-09-2024,HR,Singapore,49,Male,Bachelors,13,1,1,1,1,1,1,1,347,0
EMP1773,01-11-2024,Sales,UK,30,Male,Masters,3,0,1,0,1,1,1,1,300,0
EMP1774,24-09-2024,Finance,US,23,Female,Masters,7,0,1,0,1,0,0,0,338,1
EMP1775,23-02-2024,Product,UK,46,Male,Bachelors,7,0,0,1,1,1,1,0,552,0
EMP1776,23-08-2024,Finance,Singapore,47,Male,PhD,12,0,1,1,1,1,1,1,370,0
EMP1777,09-08-2024,Product,US,39,Female,Masters,7,0,1,0,0,1,1,1,384,1
EMP1778,07-09-2024,Finance,US,30,Female,Masters,7,0,1,1,1,1,1,1,355,0
EMP1779,08-11-2024,Sales,Germany,27,Male,Bachelors,0,0,1,1,1,1,0,1,293,0
EMP1780,21-04-2024,Product,UK,32,Male,Bachelors,1,1,1,1,1,1,1,0,494,0
EMP1781,11-09-2024,Product,Germany,46,Female,Masters,11,0,0,0,1,0,1,0,351,1
EMP1782,29-10-2024,Marketing,US,27,Female,Bachelors,14,1,1,1,0,1,1,1,303,0
EMP1783,25-07-2024,Marketing,India,27,Male,Bachelors,3,0,0,1,1,0,1,0,399,1
EMP1784,16-08-2024,Engineering,US,34,Male,Masters,11,0,0,0,0,1,0,1,377,1
EMP1785,06-12-2024,Finance,Germany,32,Male,Bachelors,8,0,1,1,1,1,0,1,265,0
EMP1786,06-03-2024,Marketing,UK,35,Female,Bachelors,2,0,1,1,1,0,1,1,540,0
EMP1787,15-03-2024,Engineering,Singapore,23,Female,Bachelors,13,1,0,1,1,1,0,1,531,0
EMP1788,12-04-2024,Marketing,Singapore,29,Female,Bachelors,5,0,1,1,1,1,1,0,503,0
EMP1789,10-07-2024,Finance,UK,24,Male,Masters,6,0,1,1,1,1,1,1,414,0
EMP1790,08-09-2024,Product,Singapore,44,Male,Bachelors,7,0,1,1,1,1,1,1,354,0
EMP1791,13-08-2024,HR,Singapore,42,Male,Bachelors,12,0,1,1,1,1,1,0,380,0
EMP1792,20-10-2024,Finance,Germany,24,Female,Masters,6,0,1,1,0,1,1,1,312,0
EMP1793,01-11-2024,Sales,UK,22,Female,PhD,2,1,0,1,1,1,1,0,300,0
EMP1794,07-04-2024,Marketing,Canada,45,Male,Masters,5,0,1,0,1,1,0,1,508,0
EMP1795,03-12-2024,Marketing,India,40,Male,Bachelors,4,1,0,1,0,0,1,1,268,1
EMP1796,12-10-2024,Product,India,39,Female,Bachelors,14,1,1,0,0,0,1,0,320,1
EMP1797,30-11-2024,Sales,Singapore,38,Female,Masters,12,0,1,0,1,1,1,0,271,0
EMP1798,12-12-2024,Product,India,41,Female,Bachelors,11,0,1,1,1,1,0,0,259,1
EMP1799,03-11-2024,Sales,UK,45,Male,Masters,9,0,0,1,1,1,1,0,298,0
EMP1800,05-09-2024,HR,UK,34,Male,Bachelors,3,0,0,0,1,1,1,0,357,1
EMP1801,14-06-2024,Marketing,US,24,Male,Bachelors,0,0,1,1,1,1,1,0,440,0
EMP1802,30-11-2024,Marketing,US,22,Male,Masters,13,1,1,1,1,1,1,1,271,0
EMP1803,30-01-2024,HR,India,25,Female,Masters,12,0,1,1,0,1,1,1,576,0
EMP1804,03-09-2024,Engineering,Canada,46,Female,Masters,6,0,1,1,1,0,1,1,359,0
EMP1805,15-04-2024,Product,US,34,Male,Bachelors,7,0,1,0,1,1,1,1,500,0
EMP1806,20-02-2024,HR,US,38,Female,Bachelors,1,0,0,1,1,1,0,0,555,1
EMP1807,21-03-2024,Product,UK,49,Female,Bachelors,6,1,0,1,1,1,1,0,525,0
EMP1808,12-05-2024,Finance,Canada,32,Female,Bachelors,5,0,1,0,1,1,0,1,473,0
EMP1809,11-10-2024,Marketing,Singapore,23,Male,Bachelors,4,0,1,0,1,1,1,1,321,0
EMP1810,17-05-2024,Product,India,46,Male,Bachelors,12,0,0,1,1,0,1,1,468,0
EMP1811,02-07-2024,Sales,US,37,Female,Bachelors,3,1,0,1,0,1,1,0,422,1
EMP1812,25-11-2024,Product,Canada,23,Female,PhD,1,0,1,1,1,1,1,1,276,0
EMP1813,29-09-2024,Finance,Canada,40,Male,Masters,9,1,0,0,1,0,1,1,333,1
EMP1814,05-12-2024,Marketing,India,44,Female,Masters,5,0,1,1,1,1,1,1,266,0
EMP1815,09-03-2024,HR,Canada,40,Female,Bachelors,4,0,1,1,1,1,1,1,537,0
EMP1816,03-02-2024,Finance,Canada,46,Male,PhD,1,0,0,0,1,1,1,1,572,0
EMP1817,18-09-2024,Marketing,Canada,37,Male,Bachelors,9,0,0,1,1,0,0,1,344,1
EMP1818,22-02-2024,Product,US,43,Male,Bachelors,6,0,1,0,1,0,1,1,553,0
